motor_id,rated_voltage_v,rated_power_w,frequency_hz,poles,rated_current_a,rated_torque_nm,efficiency,power_factor,efficiency_class,starting_torque_category,manufacturer,group_id,ist_in,mst_mn,mk_mn,eff_50,pf_50,eff_75,pf_75,rated_power_kw,rated_power_hp,output_frame,inertia_j_kgm2,max_locked_rotor_time_hot_s,max_locked_rotor_time_cold_s,weight_kg,noise_dba,rated_speed_rpm,eff_100,pf_100,source_file,source_page,missing_fields,parse_warnings
WEG_IE1_37p0kW_2P_220V_170,220,37000.000,60,2,121.00000,99.04716,0.92400,0.87000,IE1,Normal torque (IEC design N),WEG,WEG_IE1_60HZ,6.30000,2.10000,2.30000,0.91500,0.79000,0.92000,0.85000,37.000,50.000,200M/L,0.22420,23.000,51.000,255.000,79.000,3555.000,0.92400,0.87000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,17,,
WEG_IE2_1p1kW_2P_220V_171,220,1100.000,60,2,4.14000,3.04987,0.83000,0.84000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,7.00000,2.50000,3.00000,0.78500,0.68000,0.81000,0.79000,1.100,1.500,90S/L,0.00160,16.000,35.000,18.000,68.000,3450.000,0.83000,0.84000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_1p5kW_2P_220V_172,220,1500.000,60,2,5.52000,4.11879,0.84000,0.85000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,7.30000,2.50000,3.00000,0.83500,0.70000,0.84000,0.80000,1.500,2.000,90S/L,0.00180,11.000,24.000,17.500,68.000,3475.000,0.84000,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_1p5kW_4P_220V_173,220,1500.000,60,4,6.00000,8.18855,0.84000,0.78000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.50000,1.90000,2.70000,0.80000,0.57000,0.82200,0.70000,1.500,2.000,90S/L,0.00490,8.000,18.000,18.500,51.000,1750.000,0.84000,0.78000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_15p0kW_4P_220V_174,220,15000.000,60,4,54.10000,81.19906,0.91000,0.80000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,7.40000,2.80000,3.00000,0.88800,0.61000,0.90200,0.74000,15.000,20.000,160M/L,0.10710,9.000,20.000,120.000,66.000,1765.000,0.91000,0.80000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_22p0kW_4P_220V_175,220,22000.000,60,4,75.20000,117.67980,0.92400,0.83000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,7.90000,2.80000,3.10000,0.91000,0.67000,0.92000,0.78000,22.000,30.000,180M/L,0.19140,10.000,22.000,185.000,68.000,1780.000,0.92400,0.83000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_30p0kW_4P_220V_176,220,30000.000,60,4,99.50000,161.80972,0.93100,0.85000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.40000,2.10000,2.20000,0.92700,0.74000,0.93100,0.82000,30.000,40.000,200M/L,0.26680,20.000,44.000,218.000,71.000,1770.000,0.93100,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_37p0kW_4P_220V_177,220,37000.000,60,4,123.00000,200.05566,0.93200,0.85000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.00000,2.20000,2.20000,0.93000,0.75000,0.93200,0.82000,37.000,50.000,200M/L,0.34690,19.000,42.000,274.000,71.000,1770.000,0.93200,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_0p8kW_4P_220V_178,220,750.000,60,4,3.14000,4.06976,0.82600,0.76000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,7.20000,2.30000,3.00000,0.76000,0.56000,0.78500,0.69000,0.750,1.000,90S/L,0.00380,17.000,37.000,16.000,51.000,1760.000,0.82600,0.76000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_1p1kW_4P_220V_179,220,1100.000,60,4,4.40000,5.98206,0.84000,0.78000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,7.60000,2.00000,3.00000,0.81000,0.56000,0.83500,0.70000,1.100,1.500,90S/L,0.00490,10.000,22.000,18.500,51.000,1755.000,0.84000,0.78000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_18p5kW_4P_220V_180,220,18500.000,60,4,64.00000,99.04716,0.92400,0.82000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,8.40000,3.00000,3.50000,0.90500,0.63000,0.91500,0.75000,18.500,25.000,180M/L,0.13980,10.000,22.000,152.000,68.000,1780.000,0.92400,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_0p8kW_6P_220V_181,220,750.000,60,6,3.85000,6.28606,0.73000,0.70000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,5.70000,1.80000,2.50000,0.72000,0.48000,0.73000,0.60000,0.750,1.000,90S/L,0.00560,15.000,33.000,21.000,49.000,1140.000,0.73000,0.70000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_7p5kW_6P_220V_182,220,7500.000,60,6,28.20000,60.99736,0.89500,0.78000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.80000,2.60000,3.00000,0.88500,0.58000,0.89000,0.71000,7.500,10.000,160M/L,0.15410,16.000,35.000,120.000,55.000,1175.000,0.89500,0.78000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_11p0kW_6P_220V_183,220,11000.000,60,6,40.50000,89.82891,0.90200,0.79000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.70000,2.50000,2.90000,0.89000,0.60000,0.89500,0.72000,11.000,15.000,160M/L,0.16110,11.000,24.000,130.000,59.000,1170.000,0.90200,0.79000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_15p0kW_6P_220V_184,220,15000.000,60,6,55.20000,122.58312,0.90200,0.79000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.60000,2.60000,2.80000,0.89500,0.60000,0.90000,0.72000,15.000,20.000,160M/L,0.18210,8.000,18.000,139.000,59.000,1170.000,0.90200,0.79000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_18p5kW_6P_220V_185,220,18500.000,60,6,59.80000,150.04174,0.92200,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,8.80000,2.60000,3.20000,0.92200,0.74000,0.92500,0.83000,18.500,25.000,180M/L,0.30340,8.000,18.000,180.000,59.000,1175.000,0.92200,0.88000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_22p0kW_6P_220V_186,220,22000.000,60,6,76.10000,178.48103,0.92500,0.82000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.00000,2.10000,2.20000,0.92000,0.70000,0.92500,0.78000,22.000,30.000,200M/L,0.40370,20.000,44.000,232.000,62.000,1175.000,0.92500,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_30p0kW_6P_220V_187,220,30000.000,60,6,103.00000,244.18558,0.93400,0.82000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.00000,2.20000,2.20000,0.92500,0.65000,0.93300,0.76000,30.000,40.000,200M/L,0.43880,15.000,33.000,244.000,62.000,1175.000,0.93400,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,18,,
WEG_IE2_0p6kW_6P_220V_188,220,550.000,60,6,3.08000,4.62874,0.72100,0.65000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,5.00000,2.20000,2.60000,0.64000,0.43000,0.69200,0.55000,0.550,0.750,90S/L,0.00340,17.000,37.000,16.000,50.000,1135.000,0.72100,0.65000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_18p5kW_6P_220V_189,220,18500.000,60,6,64.20000,150.04174,0.92200,0.82000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.10000,2.10000,2.30000,0.91000,0.67000,0.91800,0.78000,18.500,25.000,200M/L,0.36920,22.000,48.000,222.000,62.000,1175.000,0.92200,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_0p4kW_8P_220V_190,220,370.000,60,8,2.45000,4.10899,0.65000,0.61000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,3.80000,1.70000,2.00000,0.57000,0.40000,0.61500,0.50000,0.370,0.500,90S/L,0.00510,31.000,68.000,19.000,47.000,860.000,0.65000,0.61000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_0p6kW_8P_220V_191,220,550.000,60,8,3.36000,6.40374,0.66000,0.65000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,3.60000,1.70000,2.00000,0.59000,0.44000,0.64000,0.55000,0.550,0.750,90S/L,0.00560,25.000,55.000,22.000,47.000,820.000,0.66000,0.65000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_0p8kW_8P_220V_192,220,750.000,60,8,4.46000,8.53179,0.70000,0.63000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,4.00000,1.80000,2.10000,0.67000,0.40000,0.68500,0.54000,0.750,1.000,90S/L,0.00670,23.000,51.000,23.000,47.000,840.000,0.70000,0.63000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_3p7kW_8P_220V_193,220,3700.000,60,8,16.50000,39.91307,0.85500,0.69000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.00000,2.20000,3.30000,0.80500,0.49000,0.83500,0.60000,3.700,5.000,160M/L,0.11910,18.000,40.000,110.000,54.000,885.000,0.85500,0.69000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_4p5kW_8P_220V_194,220,4500.000,60,8,20.00000,48.54292,0.85500,0.69000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.20000,2.40000,3.40000,0.81500,0.48000,0.84500,0.60000,4.500,6.000,160M/L,0.11910,18.000,40.000,110.000,54.000,885.000,0.85500,0.69000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_5p5kW_8P_220V_195,220,5500.000,60,8,24.10000,59.72250,0.85500,0.70000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.00000,2.30000,3.20000,0.82000,0.49000,0.84500,0.62000,5.500,7.500,160M/L,0.14010,12.000,26.000,120.000,54.000,880.000,0.85500,0.70000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_7p5kW_8P_220V_196,220,7500.000,60,8,31.30000,81.39520,0.88500,0.71000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,6.00000,2.50000,3.20000,0.85500,0.51000,0.87000,0.63000,7.500,10.000,160M/L,0.17550,20.000,44.000,135.000,54.000,880.000,0.88500,0.71000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_9p2kW_8P_220V_197,220,9200.000,60,8,34.60000,100.02783,0.89400,0.78000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,7.20000,2.30000,2.90000,0.89000,0.62000,0.89400,0.74000,9.200,12.500,180M/L,0.24820,15.000,33.000,156.000,54.000,875.000,0.89400,0.78000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_11p0kW_8P_220V_198,220,11000.000,60,8,41.40000,119.64113,0.89400,0.78000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,8.00000,2.50000,3.00000,0.89000,0.57000,0.89400,0.70000,11.000,15.000,180M/L,0.26890,12.000,26.000,170.000,54.000,875.000,0.89400,0.78000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_15p0kW_8P_220V_199,220,15000.000,60,8,54.60000,163.77105,0.90100,0.80000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,7.50000,2.30000,2.90000,0.89900,0.61000,0.90100,0.73000,15.000,20.000,180M/L,0.30340,9.000,20.000,177.000,54.000,875.000,0.90100,0.80000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_18p5kW_8P_220V_200,220,18500.000,60,8,71.80000,202.01699,0.90100,0.75000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,4.60000,1.80000,1.80000,0.89900,0.58000,0.90100,0.70000,18.500,25.000,200M/L,0.40440,36.000,79.000,225.000,56.000,875.000,0.90100,0.75000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE2_15p0kW_8P_220V_201,220,15000.000,60,8,59.00000,162.79039,0.90100,0.74000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_60HZ,4.80000,2.00000,2.10000,0.89800,0.59000,0.90100,0.69000,15.000,20.000,200M/L,0.36990,30.000,66.000,215.000,56.000,880.000,0.90100,0.74000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,19,,
WEG_IE3_2p2kW_2P_220V_202,220,2200.000,60,2,7.86000,6.06051,0.86500,0.85000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.80000,3.40000,3.10000,0.86000,0.69000,0.86500,0.80000,2.200,3.000,90S/L,0.00230,14.000,31.000,22.000,68.000,3470.000,0.86500,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_15p0kW_2P_220V_203,220,15000.000,60,2,50.30000,40.40340,0.91000,0.86000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,9.10000,3.20000,3.70000,0.88200,0.72000,0.90000,0.81000,15.000,20.000,160M/L,0.05090,10.000,22.000,119.000,75.000,3550.000,0.91000,0.86000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_18p5kW_2P_220V_204,220,18500.000,60,2,61.60000,49.81778,0.91700,0.86000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,9.40000,3.30000,3.60000,0.88200,0.73000,0.90000,0.82000,18.500,25.000,160M/L,0.05650,7.000,15.000,119.000,75.000,3545.000,0.91700,0.86000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_22p0kW_2P_220V_205,220,22000.000,60,2,74.10000,59.33023,0.91700,0.85000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,9.10000,3.30000,3.60000,0.89200,0.71000,0.90800,0.81000,22.000,30.000,160M/L,0.06160,10.000,22.000,135.000,72.000,3540.000,0.91700,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_30p0kW_2P_220V_206,220,30000.000,60,2,100.00000,80.51260,0.92400,0.85000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.70000,2.30000,2.50000,0.91000,0.73000,0.92400,0.82000,30.000,40.000,200M/L,0.18840,22.000,48.000,232.000,79.000,3560.000,0.92400,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_37p0kW_2P_220V_207,220,37000.000,60,2,120.00000,99.04716,0.93000,0.87000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.70000,2.40000,2.60000,0.91800,0.79000,0.93000,0.85000,37.000,50.000,200M/L,0.22420,25.000,55.000,255.000,79.000,3560.000,0.93000,0.87000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_1p1kW_2P_220V_208,220,1100.000,60,2,3.98000,3.03025,0.84500,0.86000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.80000,2.90000,3.00000,0.83000,0.72000,0.84500,0.82000,1.100,1.500,90S/L,0.00180,26.000,57.000,18.000,68.000,3470.000,0.84500,0.86000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_1p5kW_2P_220V_209,220,1500.000,60,2,5.42000,4.08937,0.85500,0.85000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,8.00000,2.30000,3.00000,0.80700,0.70000,0.83500,0.80000,1.500,2.000,90S/L,0.00200,10.000,22.000,19.000,68.000,3500.000,0.85500,0.85000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_22p0kW_2P_220V_210,220,22000.000,60,2,73.20000,59.13410,0.91700,0.86000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,9.00000,2.50000,2.90000,0.91000,0.73000,0.91500,0.82000,22.000,30.000,180M/L,0.09650,10.000,22.000,161.000,75.000,3555.000,0.91700,0.86000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_0p8kW_4P_220V_211,220,750.000,60,4,3.22000,4.05995,0.83500,0.73000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.60000,2.00000,2.90000,0.77000,0.51000,0.81000,0.64000,0.750,1.000,90S/L,0.00490,15.000,33.000,18.500,51.000,1765.000,0.83500,0.73000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_1p1kW_4P_220V_212,220,1100.000,60,4,4.40000,5.98206,0.86500,0.76000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,8.10000,2.80000,3.40000,0.83200,0.55000,0.85500,0.68000,1.100,1.500,90S/L,0.00600,12.000,26.000,22.000,51.000,1755.000,0.86500,0.76000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_1p5kW_4P_220V_213,220,1500.000,60,4,5.92000,8.18855,0.86500,0.77000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.50000,2.80000,3.30000,0.84000,0.57000,0.86000,0.69000,1.500,2.000,90S/L,0.00660,15.000,33.000,23.000,51.000,1750.000,0.86500,0.77000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_11p0kW_4P_220V_214,220,11000.000,60,4,38.20000,59.33023,0.92400,0.82000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.50000,2.80000,3.00000,0.90000,0.65000,0.91000,0.76000,11.000,15.000,160M/L,0.10710,18.000,40.000,130.000,69.000,1770.000,0.92400,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_15p0kW_4P_220V_215,220,15000.000,60,4,51.60000,81.19906,0.93000,0.82000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.50000,2.80000,3.00000,0.90200,0.64000,0.91400,0.76000,15.000,20.000,160M/L,0.12630,12.000,26.000,143.000,69.000,1765.000,0.93000,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_18p5kW_4P_220V_216,220,18500.000,60,4,63.20000,99.04716,0.93600,0.82000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,8.40000,3.00000,3.40000,0.92000,0.66000,0.93000,0.77000,18.500,25.000,180M/L,0.20880,12.000,26.000,188.000,68.000,1780.000,0.93600,0.82000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_22p0kW_4P_220V_217,220,22000.000,60,4,74.30000,117.67980,0.93600,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,8.50000,3.10000,3.40000,0.92000,0.66000,0.93000,0.77000,22.000,30.000,180M/L,0.23060,18.000,40.000,207.000,68.000,1780.000,0.93600,0.83000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_30p0kW_4P_220V_218,220,30000.000,60,4,99.70000,160.82906,0.94100,0.84000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.80000,3.10000,3.30000,0.93500,0.70000,0.94100,0.78000,30.000,40.000,200M/L,0.34750,24.000,53.000,264.000,71.000,1780.000,0.94100,0.84000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,20,,
WEG_IE3_0p6kW_6P_220V_219,220,550.000,60,6,2.59000,4.56990,0.81700,0.68000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.40000,2.50000,3.00000,0.78000,0.47000,0.81500,0.59000,0.550,0.750,90S/L,0.00620,30.000,66.000,19.000,50.000,1150.000,0.81700,0.68000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
WEG_IE3_0p8kW_6P_220V_220,220,750.000,60,6,3.50000,6.28606,0.82500,0.68000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.50000,2.60000,3.20000,0.78500,0.48000,0.81500,0.59000,0.750,1.000,90S/L,0.00660,20.000,44.000,23.000,49.000,1140.000,0.82500,0.68000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
WEG_IE3_7p5kW_6P_220V_221,220,7500.000,60,6,27.50000,60.99736,0.91000,0.79000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.00000,2.60000,3.10000,0.89500,0.60000,0.90500,0.73000,7.500,10.000,160M/L,0.16140,22.000,48.000,128.000,59.000,1175.000,0.91000,0.79000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
WEG_IE3_11p0kW_6P_220V_222,220,11000.000,60,6,39.90000,89.43665,0.91700,0.79000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.60000,3.00000,3.40000,0.89500,0.60000,0.90500,0.73000,11.000,15.000,160M/L,0.18950,12.000,26.000,143.000,59.000,1175.000,0.91700,0.79000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
WEG_IE3_15p0kW_6P_220V_223,220,15000.000,60,6,51.10000,121.60246,0.91700,0.84000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,9.00000,2.80000,3.60000,0.90500,0.68000,0.91000,0.79000,15.000,20.000,180M/L,0.31110,12.000,26.000,184.000,59.000,1180.000,0.91700,0.84000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
WEG_IE3_18p5kW_6P_220V_224,220,18500.000,60,6,59.90000,150.04174,0.93000,0.87000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,9.60000,3.20000,3.50000,0.92500,0.73000,0.93000,0.83000,18.500,25.000,180M/L,0.41930,15.000,33.000,225.000,59.000,1175.000,0.93000,0.87000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
WEG_IE3_22p0kW_6P_220V_225,220,22000.000,60,6,74.80000,178.48103,0.93000,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.50000,2.40000,3.00000,0.92700,0.68000,0.93000,0.79000,22.000,30.000,200M/L,0.49140,31.000,68.000,271.000,62.000,1180.000,0.93000,0.83000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
WEG_IE3_0p4kW_8P_220V_226,220,370.000,60,8,2.24000,4.20705,0.72000,0.60000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,3.40000,1.70000,2.30000,0.58000,0.40000,0.63000,0.51000,0.370,0.500,90S/L,0.00510,40.000,88.000,19.500,47.000,840.000,0.72000,0.60000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
WEG_IE3_0p6kW_8P_220V_227,220,550.000,60,8,3.20000,6.19780,0.74000,0.61000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,3.50000,1.70000,2.00000,0.68000,0.42000,0.72600,0.54000,0.550,0.750,90S/L,0.00660,35.000,77.000,23.000,47.000,847.000,0.74000,0.61000,WEG-WMO-W21-aluminium-multimounting-50096575-english-web.md,21,,
